Date, Title, Note, Hyperlink, Espanol, NIOSH Number, NTIS Number, Other Number, Category
Aug 1978,"o-Tolidine","",https://www.cdc.gov/niosh/docs/1970/78-179.html,,78-179,PB81-227-084,,Criteria
Aug 1978,"Chloroethanes: Review Of Toxicity - CIB 27","",https://www.cdc.gov/niosh/docs/1970/78181_27.html,,78-181,PB85-119-196,,CIB
Jul 1978,"Certified Equipment List As Of July 1, 1978","Revised: 99-109",,,79-107,PB88-239-603,,
Jun 1978,"Manufacture And Formulation Of Pesticides","",https://www.cdc.gov/niosh/docs/1970/78-174.html,,78-174,PB81-227-001,,Criteria
Jun 1978,"Ketones","",https://www.cdc.gov/niosh/docs/1970/78-173.html,,78-173,PB80-176-076,,Criteria
Jun 1978,"Hydrazines","",https://www.cdc.gov/niosh/docs/1970/78-172.html,,78-172,PB81-225-690,,Criteria
Jun 1978,"Nitroglycerine And Ethylene Glycol Dinitrate","",https://www.cdc.gov/niosh/docs/1970/78-167.html,,78-167,PB81-225-526,,Criteria
Jun 1978,"Glycidyl Ethers","",https://www.cdc.gov/niosh/docs/1970/78-166.html,,78-166,PB81-229-700,,Criteria
May 1978,"Chrysene - Special Occupational Hazard Review And Control Recommendations","",https://www.cdc.gov/niosh/docs/1970/78-163.html,,78-163,PB81-225-641,,Criteria
May 1978,"Inorganic Lead (Revised)","",https://www.cdc.gov/niosh/docs/1970/78-158.html,,78-158,PB81-225-278,,Criteria
May 1978,"NIAX Catalyst ESN - CIB 26","",https://www.cdc.gov/niosh/docs/1970/78157_26.html,,78-157,PB85-119-204,,CIB
Apr 1978,"Hydroquinone","",https://www.cdc.gov/niosh/docs/1970/78-155.html,,78-155,PB81-226-508,,Criteria
Apr 1978,"Ethylene Dichloride - CIB 25","",https://www.cdc.gov/niosh/docs/1970/78149_25.html,,78-149,PB85-119-212,,CIB
Apr 1978,"Direct Blue 6, Direct Black 38, Direct Brown 95, Benzidine Derived Dyes - CIB 24","",https://www.cdc.gov/niosh/docs/1970/78148_24.html,,78-148,PB85-119-220,,CIB
Apr 1978,"Ethylene Dibromide And Disulfiram Toxic Interaction - CIB 23","",https://www.cdc.gov/niosh/docs/1970/78145_23.html,,78-145,PB85-119-246,,CIB
Apr 1978,"Ethylene Thiourea - CIB 22","",https://www.cdc.gov/niosh/docs/1970/78144_22.html,,78-144,PB85-119-238,,CIB
Feb 1978,"Cresol","",https://www.cdc.gov/niosh/docs/1970/78-133.html,,78-133,PB86-121-092,,Criteria
Feb 1978,"Dinitro-Ortho-Cresol","",https://www.cdc.gov/niosh/docs/1970/78-131.html,,78-131,PB80-175-870,,Criteria
Feb 1978,"Trimellitic Anhydride (TMA) - CIB 21","",https://www.cdc.gov/niosh/docs/1970/78121_21.html,,78-121,PB87-149-274,,CIB
Jan 1978,"Trichloroethylene - Special Occupational Hazard Review With Control Recommendations","",https://www.cdc.gov/niosh/docs/1970/78-130.html,,78-130,PB81-226-987,,Criteria
Jan 1978,"Acrylonitrile","",https://www.cdc.gov/niosh/docs/1970/78-116.html,,78-116,PB81-225-617,,Criteria
Jan 1978,"Dibromochloropropane (DBCP)","",https://www.cdc.gov/niosh/docs/1970/78-115.html,,78-115,PB81-228-728,,Criteria
Jan 1978,"2,4-Diaminosnisol (4-Methoxy-M-Phenylenediamine) In Hair And Fur Dies - CIB 19","",https://www.cdc.gov/niosh/docs/1970/78111_19.html,,78-111,PB277-266,,CIB
Jan 1978,"Tetrachloroethylene (Perchloroethylene) - CIB 20","",https://www.cdc.gov/niosh/docs/1970/78112_20.html,,78-112,PB278-055,,CIB
1978,"Pocket Guide To Chemical Hazards (Spanish) 1978","",,,78-210SP,,,
1978,"NIOSH Pocket Guide To Chemical Hazards","Superseded by 85-114",,,78-210,,,
1978,"Masonry, Stonework , Tilesetting, Insulation, And Plastering Contractors - HSG","",,,78-208,PB80-184-963,,
1978,"Working Safely With Flammable And Combustible Liquids","",,,78-206,PB80-184-419,,
1978,"Occupational Health In Health Service Areas: Handbook For Planning","",,,78-203,PB297-597,,
1978,"Self-Evaluation Instrument--Electric Utility Industry","",,,78-202,PB80-176-407,,
1978,"Outline For Training Of Industrial Truck Operators","",,,78-199,PB83-174-912,,
1978,"Powder Actuated Fastening Tools: Employer's Safety Training Guide","",,,78-198B,PB83-173-997,,
1978,"Powder Actuated Fastening Tools: Safe Practices For Employees","",,,78-198A,PB80-186-109,,
1978,"Safety And Health In Soldering And Brazing","",,,78-197,PB83-178-178,,
1978,"Highway And Street Construction - HSG","",,,78-196,PB82-109-612,,
1978,"Public Warehousing - HSG","",,,78-195,PB82-110-099,,
1978,"Commercial Roofing Industry - HSG","",,,78-194,PB82-103-052,,
1978,"Respiratory Protection - A Guide For The Employee","See also <a href = '/niosh/docs/87-116/'>87-116</a>",,,78-193B,PB80-189-301,,
1978,"Respiratory Protection - An Employer's Manual","See also <a href='/niosh/docs/87-108/'>87-108</a>",,,78-193A,PB80-184-401,,
1978,"A Guide To Good Work Practices For Operators: Cranes","",,,78-192,PB82-109-935,,
1978,"Oil And Gas Well Drilling And Servicing - HSG","",,,78-190,PB83-178-855,,
1978,"NIOSH Manual Of Sampling Data Sheets-Supplement To The 1977 Edition","",,,78-189,PB297-783,,
1978,"Self-Evaluation Of Occupational Safety And Health Programs","",,,78-187,PB87-108-338,,
1978,"A Report On The Performance Of Personal Noise Dosimeters","",,,78-186,PB80-176-084,,
1978,"Safety In Manual Materials Handling, Report On International Symposium, 1976","",,,78-185,PB297-660,,
1978,"The Rural Health Study In Minnesota: A Comparison Of Hospital Experience Between Farmers And Nonfarmers In A Rural Area Of MN","",,,78-184,PB297-770,,
1978,"Supplement And Index To Grain-Dust Fire And Explosion Bibliography- November 1976-May 1978","",,,78-183,PB91-140-475,,
1978,"Feasibility Of Securing Research-Defining Accident Statistics","",,,78-180,PB297-814,,
1978,"Environmental Exposure To Airborne Contaminants In The Nickel Industry, 1976-1977","",,,78-178,PB287-371,,
1978,"Development Of Methods For The Determination Of Elemental Phosphorus And Phosphine In Air","",,,78-177,PB82-166-331,,
1978,"Optical Radiation Transmission Levels Through Transparent Welding Curtains","",,,78-176,PB83-148-619,,
1978,"NIOSH Manual Of Analytical Methods, Vol. IV (2nd Ed.)","Revised: 94-113",,,78-175,PB83-105-437,,
1978,"A Workers Guide To NIOSH","",,,78-171,PB87-205-969,,
1978,"Development Of A Prototype Service Life For Organic Vapor Respirators","",,,78-170,PB91-136-309,,
1978,"Occupational Safety And Health Symposia - 1977","",,,78-169,PB297-805,,
1978,"The Federal Coal Mine Health Program In 1976","",,,78-168,PB83-139-410,,
1978,"Control Of Exposure To Metalworking Fluids","",,,78-165,PB83-176-651,,
1978,"A Nationwide Survey Of The Occupational Safety And Health Work Force","",,,78-164,HR P29-527,,
1978,"Occupational Safety And Health Research And Demonstration Grants, FY 1977-1978","",,,78-162,PB88-236-708,,
1978,"Respirator Studies For NIOSH, January 1--December 31, 1977","",,,78-161,LA 731-7PR,,
1978,"Extent Of Exposure Survey Of Benzyl Chloride","",,,78-160,PB80-176-415,,
1978,"Engineering Control Technology Assessment For The Plastics And Resins Industry","",,,78-159,PB151-283,,
1978,"Proceedings Of Occupational Stress Conference","",,,78-156,PB83-177-907,,
1978,"Health Consequences Of Shift Work","",,,78-154,PB80-176-563,,
1978,"Whole-Body Vibration Exposure Of Workers During Heavy Equipment Operation","",,,78-153,PB85-129-633,,
1978,"Mortality Experience Of The AFL-CIO United Brotherhood Of Carpenters And Joiners Of America 1969-1970 And 1972-1973","",,,78-152,PB83-174-110,,
1978,"Epichlorohydrin Manufacture And Use: Industrial Hygiene Survey","",,,78-151,PB82-241-522,,
1978,"Hospitals - HSG","",,,78-150,,,
1978,"Manufacturers Of Industrial Trucks And Tractors - HSG","",,,78-147,PB83-175-422,,
1978,"Textile Machinery Manufacturers - HSG","",,,78-146,PB83-174-003,,
1978,"The New Nurse In Industry","",,,78-143,PB82-215-773,,
1978,"Carcinogenic Properties Of Ionizing And Nonionizing Radiation Vol. III - Ionizing Radiation","",,,78-142,,,
1978,"The Recirculation Of Industrial Exhaust Air -- Symposium Proceedings, April 1978","",,,78-141,PB91-108-738,,
1978,"Proceedings - Reducing Occupational Stress","",,,78-140,PB83-176-701,,
1978,"The Federal Coal Mine Health Program In 1975","",,,78-139,PB83-176-776,,
1978,"Safety And Health In Arc Welding And Gas Welding And Cutting","",,,78-138,PB83-174-920,,
1978,"Part Of The Human Condition","",,,78-137,PB83-113-134,,
1978,"Occupational Exposure To Leptophos And Other Chemicals","",,,78-136,PB83-176-719,,
1978,"A Conceptual Framework For Occupational Health Surveillance","",,,78-135,PB83-175-414,,
1978,"Carcinogenic Properties Of Ionizing And Nonionizing Radiation Vol. II - Microwave And Radiofrequency Radiation","",,,78-134,,,
1978,"Comprehensive Bibliography On Pregnancy And Work","",,,78-132,PB83-174-078,,
1978,"A Report On Electromagnetic Radiation Surveys Of Video Display Terminals","",,,78-129,PB297-823,,
1978,"The Effects Of Inorganic Lead On Behavioral And Neurologic Function","",,,78-128,PB91-108-126,,
1978,"CIB: 1-18 Reprints","",,,78-127,PB83-105-080,,CIB
1978,"Ninth Supplement To Bibliography Of Microwave And RF Biologic Effects","",,,78-126,PB83-176-537,,
1978,"Development And Fabrication Of A Prototype Fibrous Aerosol Monitor","",,,78-125,PB280-126,,
1978,"Recommended Approach To Recirculation Of Exhaust Air","",,,78-124,PB90-195-108,,
1978,"NIOSH Publications Catalog: 2nd Ed.","",,,78-123,,,
1978,"Carcinogenic Properties Of Ionizing And Nonionizing Radiation Vol. I - Optical Radiation","",,,78-122,,,
1978,"Recommended Health And Safety Guidelines For Coal Gasification Pilot Plants","",,,78-120,PB80-164-890,,
1978,"An Evaluation Of Multicomponent Organic Solvent Samples Generated By Syringe Pump Method","",,,78-119,PB83-176-727,,
1978,"Guidelines On Pregnancy And Work","",,,78-118,PB83-179-952,,
1978,"An Evaluation Of Personal Sampling Pumps In Sub-Zero Temperatures","",,,78-117,PB279-615,,
1978,"National Occupational Hazard Survey - Vol. III Survey Analysis And Supplemental Tables","",,,78-114,PB82-229-881,,
1978,"Physiological And Psychological Aspects Of Night And Shiftwork","",,,78-113,PB86-152-972,,
1978,"Development Criteria Methods For Eye And Face Protective Devices","",,,78-110,PB276-818,,
1978,"An Evaluation Of Cotton Dust Control Systems","",,,78-109,PB83-175-836,,
1978,"Tests Of Plastic Plano Spectacles","",,,78-108,PB276-806,,
1978,"The Use Of Light Scattering For The Detection Of Filter Samples Of Fibrous Aerosols","",,,78-105,PB80-176-977,,
1978,"RTECS - 1977 Vol. II","",,,78-104B,PB88-243-316,,
1978,"RTECS - 1977 Vol. I","",,,78-104A,PB88-243-316,,
1978,"Construction And Related Machinery Manufacturers - HSG","",,,78-103,PB277-257,,
1978,"Sawmills And Planing Mills - HSG","",,,78-102,PB278-033,,
1978,"Metal Furniture And Mattress Manufacturers - HSG","",,,78-101,PB277-327,,
1978,"Fabricated Structural Metal Products Industry - HSG","",,,78-100,PB83-174-722,,
Sep 1977,"Coal Tar Products","",https://www.cdc.gov/niosh/docs/1970/78-107.html,,78-107,PB276-917,,Criteria
Sep 1977,"Asphalt Fumes","",https://www.cdc.gov/niosh/docs/1970/78-106.html,,78-106,PB277-333,,Criteria
Sep 1977,"Dioxane","",https://www.cdc.gov/niosh/docs/1970/77-226.html,,77-226,PB274-810,,Criteria
Sep 1977,"Polychlorinated Biphenyls (PCBs)","",https://www.cdc.gov/niosh/docs/1970/77-225.html,,77-225,PB276-849,,Criteria
Sep 1977,"Decomposition Products Of Fluorocarbon Polymers","",https://www.cdc.gov/niosh/docs/1970/77-193.html,,77-193,PB274-727,,Criteria
Sep 1977,"Occupational Exposure To Tungsten And Cemented Tungsten Carbide","",https://www.cdc.gov/niosh/docs/1970/77-227.html,,77-227,PB275-594,,Criteria
Aug 1977,"Vanadium","",https://www.cdc.gov/niosh/docs/1970/77-222.html,,77-222,PB81-225-658,,Criteria
Aug 1977,"Ethylene Dibromide","",https://www.cdc.gov/niosh/docs/1970/77-221.html,,77-221,PB276-621,,Criteria
Aug 1977,"Chloroprene","",https://www.cdc.gov/niosh/docs/1970/77-210.html,,77-210,PB274-777,,Criteria
Aug 1977,"Use of Ethylene Oxide as a Sterilant in Medical Facilities - Special Occupational Hazard Review With Control Recommendations","",https://www.cdc.gov/niosh/docs/1970/77-200.html,,77-200,PB274-795,,Criteria
Aug 1977,"Testimony to Department Of Labor (Beryllium)","",https://www.cdc.gov/niosh/docs/1970/77-bery.html,,,PB83-182378,,Criteria
Jul 1977,"Refined Petroleum Solvents","",https://www.cdc.gov/niosh/docs/1970/77-192.html,,77-192,PB85-178-267,,Criteria
Jul 1977,"Acrylonitrile - CIB 18 (1-18 Reprints)","",https://www.cdc.gov/niosh/docs/1970/78127_18.html,,78-127,PB83-105-080,,CIB
Jun 1977,"Cumulative Supplement June 1977, NIOSH Certified Equipment","Revised: 99-109",,,77-195,PB88-241-716,,
Jun 1977,"Benzoyl Peroxide","",https://www.cdc.gov/niosh/docs/1970/77-166.html,,77-166,PB273-819,,Criteria
May 1977,"Inorganic Nickel","",https://www.cdc.gov/niosh/docs/1970/77-164.html,,77-164,PB274-201,,Criteria
May 1977,"Hydrogen Sulfide","",https://www.cdc.gov/niosh/docs/1970/77-158.html,,77-158,PB274-196,,Criteria
May 1977,"Carbon Disulfide","",https://www.cdc.gov/niosh/docs/1970/77-156.html,,77-156,PB274-199,,Criteria
May 1977,"Sulfur Dioxide (Revised) (1977)","",https://www.cdc.gov/niosh/docs/1970/77-so2.html,,,PB83-182485,,Criteria
Apr 1977,"Fibrous Glass","",https://www.cdc.gov/niosh/docs/1970/77-152.html,,77-152,PB274-195,,Criteria
Apr 1977,"2-Nitropropane - CIB 17 (1-18 Reprints)","",https://www.cdc.gov/niosh/docs/1970/78127_17.html,,78-127,PB83-105-080,,CIB
Mar 1977,"Alkanes (C5-C8)","",https://www.cdc.gov/niosh/docs/1970/77-151.html,,77-151,PB273-817,,Criteria
Mar 1977,"Waste Anesthetic Gases And Vapors","",https://www.cdc.gov/niosh/docs/1970/77-140.html,,77-140,PB274-238,,Criteria
Jan 1977,"Occupational Exposure Sampling Strategy Manual","",https://www.cdc.gov/niosh/docs/77-173/,,77-173,PB274-792,,
1977,"Good Practices For Employees In Auto Body Shops","",,,77-229,PB276-677,,
1977,"Manufacturers Of Lighting Fixtures - HSG","",,,77-228,PB276-631,,
1977,"Termination: The Consequences Of Job Loss","",,,77-224,PB282-991,,
1977,"Employee Health And Safety In The Lithographic Printing Industry","",,,77-223,PB276-673,,
1977,"Mortality Of Steelworkers Employed In Hot Jobs","",,,77-219,PB274-872,,
1977,"A Report On The Performance Of Miners' Safety Caps","",,,77-218,PB276-817,,
1977,"An Analysis Of Job Stress In Coal Mining","",,,77-217,PB274-796,,
1977,"Assessment Of Deep Body Temperatures Of Women In Hot Jobs","",,,77-215,PB274-769,,
1977,"Behavioral And Neurological Evaluation Of Dry Cleaners Exposed To Perchloroethylene","",,,77-214,PB274-794,,
1977,"National Occupational Hazard Survey - Vol. II Data Editing And Data Base Development","",,,77-213,PB274-819,,
1977,"Evaluation Of Two-Way Valves For Resting Level Respiratory Testing","",,,77-212,PB274-814,,
1977,"Current Intelligence System (Folder)","",,,77-211,,,
1977,"Development Of Improved Respirator Cartridge And Canister Methods","",,,77-209,PB274-756,,
1977,"The Way To Safety And Health For Textile Finishing Workers","",,,77-208,PB274-755,,
1977,"NIOSH Publications Catalog, 1970-1977","",,,77-207,PB276-675,,
1977,"Carcinogens-Working With Carcinogens","",,,77-206,PB277-256,,
1977,"Carcinogens-Regulation &amp; Control","",,,77-205,PB276-925,,
1977,"Review And Evaluation Of Analytical Methods For Environmental Studies Of Fibrous Particulate Exposures","",,,77-204,PB274-750,,
1977,"Toward The Quantification Of Visibility","",,,77-202,PB88-100-631,,
1977,"Good Work Practices For Electroplaters","",,,77-201,PB274-768,,
1977,"Tool, Die &amp; Precision Machining Industry - HSG","",,,77-198,PB276-674,,
1977,"A Report On The Performance Of Linemen's Rubber Insulating Gloves","",,,77-196,PB80-222-177,,
1977,"Miscellaneous Chemical Products Industry - HSG","",,,77-194,PB275-788,,
1977,"Effects Of Perchloroethylene/Drug Interaction On Behavior And Neurological Function","",,,77-191,PB83-174-607,,
1977,"Storage Battery Manufacturers - HSG","",,,77-190,PB274-779,,
1977,"Reliability And Utilization Of Occupational Disease Data","",,,77-189,PB80-175-698,,
1977,"Good Practices Manual For Insulation Installers","",,,77-188,PB83-178-822,,
1977,"Metal Coating &amp; Allied Services - HSG","",,,77-187,PB276-629,,
1977,"Plywood &amp; Veneer Mills - HSG","",,,77-186,PB274-759,,
1977,"Documentation Of The NIOSH Validation Tests","",,,77-185,PB274-248,,
1977,"Special Occupational Hazard Review And Control Recommendations For Nickel Carbonyl","",https://www.cdc.gov/niosh/docs/1970/77-184.html,,77-184,PB273-795,,Criteria
1977,"RF Radiation Absorption Patterns Human And Animal Modeling Data","",,,77-183,PB274-749,,
1977,"RF Cell Structure Irradiation System With Controlled Temperature And Field Strength","",,,77-182,PB274-793,,
1977,"Occupational Diseases: A Guide To Their Recognition","",https://www.cdc.gov/niosh/docs/77-181/,,77-181,PB83-129-528,,
1977,"Agriculture Chemicals &amp; Pesticides - A Subfile Of Registry Of Toxic Effects Of Chemical Substances, 1977","",,,77-180,PB274-748,,
1977,"Occupational Safety And Health Symposia - 1976","",,,77-179,PB274-716,,
1977,"A Retrospective Survey Of Cancer In Relation To Occupation","",,,77-178,PB273-797,,
1977,"A Cross-Sectional Epidemiologic Survey Of Vinyl Chloride","",,,77-177,PB274-193,,
1977,"RF Dielectric Properties Measurement System: Human And Animal Data","",,,77-176,PB274-776,,
1977,"Ocular Ultraviolet Effects From 295nm To 400nm In The Rabbit Eye","",,,77-175,PB274-780,,
1977,"Proceedings Of Clinic-Based Occupational Safety And Health Programs For Small Businesses","",,,77-172,PB274-720,,
1977,"Control Of Occupational Exposure To Nitrous Oxide In The Dental Operatory","",,,77-171,PB275-590,,
1977,"Proceedings Of The International Occupational Hand-Arm Vibration Conference","",,,77-170,PB274-246,,
1977,"Relationship Between Whole-Body Vibration And Morbidity Patterns Among Interstate Truck Drivers","",,,77-167,PB275-610,,
1977,"Tests Of Eyecup Goggles","",,,77-165,PB273-872,,
1977,"Pre-Employment Strength Testing In Selecting Workers For Materials Handling Jobs","",,,77-163,PB298-677,,
1977,"Occupational Safety And Health Directory, 1977","",,,77-162,PB276-805,,
1977,"Breathing Resistance And Dead Space In Respiratory Protective Devices","",,,77-161,PB273-794,,
